Country,Date,nuclear_electricity
Finland,1965,0.0
Finland,1966,0.0
Finland,1967,0.0
Finland,1968,0.0
Finland,1969,0.0
Finland,1970,0.0
Finland,1971,0.0
Finland,1972,0.0
Finland,1973,0.0
Finland,1974,0.0
Finland,1975,0.0
Finland,1976,0.0
Finland,1977,2.64
Finland,1978,3.24
Finland,1979,6.7
Finland,1980,6.97
Finland,1981,14.56
Finland,1982,16.66
Finland,1983,17.6
Finland,1984,18.74
Finland,1985,18.93
Finland,1986,18.95
Finland,1987,19.51
Finland,1988,19.42
Finland,1989,18.96
Finland,1990,19.22
Finland,1991,19.51
Finland,1992,19.26
Finland,1993,19.93
Finland,1994,19.43
Finland,1995,19.22
Finland,1996,19.48
Finland,1997,20.89
Finland,1998,21.85
Finland,1999,22.97
Finland,2000,22.48
Finland,2001,22.77
Finland,2002,22.3
Finland,2003,22.73
Finland,2004,22.72
Finland,2005,23.27
Finland,2006,22.91
Finland,2007,23.42
Finland,2008,22.96
Finland,2009,23.53
Finland,2010,22.8
Finland,2011,23.19
Finland,2012,22.99
Finland,2013,23.61
Finland,2014,23.58
Finland,2015,23.25
Finland,2016,23.2
Finland,2017,22.48
Finland,2018,22.79
Finland,2019,23.87
Finland,2020,23.29
Finland,2021,23.6
Finland,2022,25.09
Finland,2023,25.118932780759977
Finland,2024,26.99971304813924
Finland,2025,28.880493315518496
Finland,2026,30.761273582897758
Finland,2027,32.642053850277016
Finland,2028,34.52283411765628
Finland,2029,36.40361438503554
Finland,2030,38.284394652414804
Finland,2031,40.16517491979406
Finland,2032,42.04595518717332
Finland,2033,43.926735454552585
Finland,2034,45.80751572193184
Finland,2035,47.6882959893111
Finland,2036,49.569076256690366
Finland,2037,51.449856524069624
Finland,2038,53.33063679144888
Finland,2039,55.21141705882815
Finland,2040,57.092197326207405
Finland,2041,58.97297759358666
Finland,2042,60.85375786096593
Finland,2043,62.734538128345186
Finland,2044,64.61531839572444
Finland,2045,66.49609866310371
Finland,2046,68.37687893048297
Finland,2047,70.25765919786222
Finland,2048,72.13843946524149
Finland,2049,74.01921973262074
Finland,2050,75.9
Finland,2051,75.9
Finland,2052,75.9
Finland,2053,75.9
Finland,2054,75.9
Finland,2055,75.9
Finland,2056,75.9
Finland,2057,75.9
Finland,2058,75.9
Finland,2059,75.9
Finland,2060,75.9
Finland,2061,75.9
Finland,2062,75.9
Finland,2063,75.9
Finland,2064,75.9
Finland,2065,75.9
Finland,2066,75.9
Finland,2067,75.9
Finland,2068,75.9
Finland,2069,75.9
Finland,2070,75.9
Finland,2071,75.9
Finland,2072,75.9
Finland,2073,75.9
Finland,2074,75.9
Finland,2075,75.9
Finland,2076,75.9
Finland,2077,75.9
Finland,2078,75.9
Finland,2079,75.9
Finland,2080,75.9
Finland,2081,75.9
Finland,2082,75.9
Finland,2083,75.9
Finland,2084,75.9
Finland,2085,75.9
Finland,2086,75.9
Finland,2087,75.9
Finland,2088,75.9
Finland,2089,75.9
Finland,2090,75.9
Finland,2091,75.9
Finland,2092,75.9
Finland,2093,75.9
Finland,2094,75.9
Finland,2095,75.9
Finland,2096,75.9
Finland,2097,75.9
Finland,2098,75.9
Finland,2099,75.9
Finland,2100,75.9
France,1900,
France,1901,
France,1902,
France,1903,
France,1904,
France,1905,
France,1906,
France,1907,
France,1908,
France,1909,
France,1910,
France,1911,
France,1912,
France,1913,
France,1914,
France,1915,
France,1916,
France,1917,
France,1918,
France,1919,
France,1920,
France,1921,
France,1922,
France,1923,
France,1924,
France,1925,
France,1926,
France,1927,
France,1928,
France,1929,
France,1930,
France,1931,
France,1932,
France,1933,
France,1934,
France,1935,
France,1936,
France,1937,
France,1938,
France,1939,
France,1940,
France,1941,
France,1942,
France,1943,
France,1944,
France,1945,
France,1946,
France,1947,
France,1948,
France,1949,
