Country,Date,nuclear_electricity
Bulgaria,1900,
Bulgaria,1901,
Bulgaria,1902,
Bulgaria,1903,
Bulgaria,1904,
Bulgaria,1905,
Bulgaria,1906,
Bulgaria,1907,
Bulgaria,1908,
Bulgaria,1909,
Bulgaria,1910,
Bulgaria,1911,
Bulgaria,1912,
Bulgaria,1913,
Bulgaria,1914,
Bulgaria,1915,
Bulgaria,1916,
Bulgaria,1917,
Bulgaria,1918,
Bulgaria,1919,
Bulgaria,1920,
Bulgaria,1921,
Bulgaria,1922,
Bulgaria,1923,
Bulgaria,1924,
Bulgaria,1925,
Bulgaria,1926,
Bulgaria,1927,
Bulgaria,1928,
Bulgaria,1929,
Bulgaria,1930,
Bulgaria,1931,
Bulgaria,1932,
Bulgaria,1933,
Bulgaria,1934,
Bulgaria,1935,
Bulgaria,1936,
Bulgaria,1937,
Bulgaria,1938,
Bulgaria,1939,
Bulgaria,1940,
Bulgaria,1941,
Bulgaria,1942,
Bulgaria,1943,
Bulgaria,1944,
Bulgaria,1945,
Bulgaria,1946,
Bulgaria,1947,
Bulgaria,1948,
Bulgaria,1949,
Bulgaria,1950,
Bulgaria,1951,
Bulgaria,1952,
Bulgaria,1953,
Bulgaria,1954,
Bulgaria,1955,
Bulgaria,1956,
Bulgaria,1957,
Bulgaria,1958,
Bulgaria,1959,
Bulgaria,1960,
Bulgaria,1961,
Bulgaria,1962,
Bulgaria,1963,
Bulgaria,1964,
Bulgaria,1965,0.0
Bulgaria,1966,0.0
Bulgaria,1967,0.0
Bulgaria,1968,0.0
Bulgaria,1969,0.0
Bulgaria,1970,0.0
Bulgaria,1971,0.0
Bulgaria,1972,0.0
Bulgaria,1973,0.0
Bulgaria,1974,0.93
Bulgaria,1975,2.55
Bulgaria,1976,4.99
Bulgaria,1977,5.88
Bulgaria,1978,5.91
Bulgaria,1979,6.18
Bulgaria,1980,6.17
Bulgaria,1981,9.12
Bulgaria,1982,10.75
Bulgaria,1983,12.32
Bulgaria,1984,12.74
Bulgaria,1985,13.13
Bulgaria,1986,12.07
Bulgaria,1987,12.44
Bulgaria,1988,16.03
Bulgaria,1989,14.57
Bulgaria,1990,14.66
Bulgaria,1991,13.18
Bulgaria,1992,11.55
Bulgaria,1993,13.97
Bulgaria,1994,15.34
Bulgaria,1995,17.26
Bulgaria,1996,18.08
Bulgaria,1997,17.75
Bulgaria,1998,16.9
Bulgaria,1999,15.81
Bulgaria,2000,18.18
Bulgaria,2001,19.55
Bulgaria,2002,20.22
Bulgaria,2003,17.28
Bulgaria,2004,16.82
Bulgaria,2005,18.65
Bulgaria,2006,19.49
Bulgaria,2007,14.64
Bulgaria,2008,15.77
Bulgaria,2009,15.26
Bulgaria,2010,15.25
Bulgaria,2011,16.31
Bulgaria,2012,15.78
Bulgaria,2013,14.17
Bulgaria,2014,15.87
Bulgaria,2015,15.38
Bulgaria,2016,15.78
Bulgaria,2017,15.55
Bulgaria,2018,16.13
Bulgaria,2019,16.56
Bulgaria,2020,16.63
Bulgaria,2021,16.49
Bulgaria,2022,16.46
Bulgaria,2023,16.246095654122676
Bulgaria,2024,17.3373011842899
Bulgaria,2025,18.48526956116872
Bulgaria,2026,19.67081339637378
Bulgaria,2027,20.87985419380599
Bulgaria,2028,22.10343181896173
Bulgaria,2029,23.3359840986871
Bulgaria,2030,24.574074805410106
Bulgaria,2031,25.815583100088784
Bulgaria,2032,27.059200246110983
Bulgaria,2033,28.304118672418802
Bulgaria,2034,29.54984006159169
Bulgaria,2035,30.79605692379194
Bulgaria,2036,32.04257952057283
Bulgaria,2037,33.28929077269555
Bulgaria,2038,34.53611843571916
Bulgaria,2039,35.78301793078163
Bulgaria,2040,37.02996175023095
Bulgaria,2041,38.276932920306855
Bulgaria,2042,39.52392096724957
Bulgaria,2043,40.770919428163346
Bulgaria,2044,42.0179243150799
Bulgaria,2045,43.264933167199715
Bulgaria,2046,44.51194446607177
Bulgaria,2047,45.75895727472685
Bulgaria,2048,47.00597101500253
Bulgaria,2049,48.25298533014025
Bulgaria,2050,49.5
Bulgaria,2051,49.5
Bulgaria,2052,49.5
Bulgaria,2053,49.5
Bulgaria,2054,49.5
Bulgaria,2055,49.5
Bulgaria,2056,49.5
Bulgaria,2057,49.5
Bulgaria,2058,49.5
Bulgaria,2059,49.5
Bulgaria,2060,49.5
Bulgaria,2061,49.5
Bulgaria,2062,49.5
Bulgaria,2063,49.5
Bulgaria,2064,49.5
Bulgaria,2065,49.5
Bulgaria,2066,49.5
Bulgaria,2067,49.5
Bulgaria,2068,49.5
Bulgaria,2069,49.5
Bulgaria,2070,49.5
Bulgaria,2071,49.5
Bulgaria,2072,49.5
Bulgaria,2073,49.5
Bulgaria,2074,49.5
Bulgaria,2075,49.5
Bulgaria,2076,49.5
Bulgaria,2077,49.5
Bulgaria,2078,49.5
Bulgaria,2079,49.5
Bulgaria,2080,49.5
Bulgaria,2081,49.5
Bulgaria,2082,49.5
Bulgaria,2083,49.5
Bulgaria,2084,49.5
Bulgaria,2085,49.5
Bulgaria,2086,49.5
Bulgaria,2087,49.5
Bulgaria,2088,49.5
Bulgaria,2089,49.5
Bulgaria,2090,49.5
Bulgaria,2091,49.5
Bulgaria,2092,49.5
Bulgaria,2093,49.5
Bulgaria,2094,49.5
Bulgaria,2095,49.5
Bulgaria,2096,49.5
Bulgaria,2097,49.5
Bulgaria,2098,49.5
Bulgaria,2099,49.5
Bulgaria,2100,49.5
Czechia,1965,0.0
Czechia,1966,0.0
Czechia,1967,0.0
Czechia,1968,0.0
Czechia,1969,0.0
Czechia,1970,0.0
Czechia,1971,0.0
Czechia,1972,0.0
Czechia,1973,0.0
Czechia,1974,0.0
Czechia,1975,0.0
Czechia,1976,0.0
Czechia,1977,0.0
Czechia,1978,0.0
Czechia,1979,0.0
Czechia,1980,0.0
Czechia,1981,0.0
Czechia,1982,0.0
Czechia,1983,0.2
Czechia,1984,1.24
Czechia,1985,2.4
Czechia,1986,6.15
Czechia,1987,10.7
Czechia,1988,11.82
Czechia,1989,12.42
Czechia,1990,12.59
Czechia,1991,12.13
Czechia,1992,12.25
Czechia,1993,12.63
Czechia,1994,12.98
Czechia,1995,12.23
Czechia,1996,12.85
Czechia,1997,12.49
Czechia,1998,13.18
Czechia,1999,13.36
Czechia,2000,13.59
Czechia,2001,14.75
Czechia,2002,18.74
Czechia,2003,25.87
Czechia,2004,26.33
Czechia,2005,24.73
Czechia,2006,26.05
Czechia,2007,26.17
Czechia,2008,26.55
Czechia,2009,27.21
Czechia,2010,28.0
Czechia,2011,28.28
Czechia,2012,30.32
Czechia,2013,30.75
Czechia,2014,30.33
Czechia,2015,26.84
Czechia,2016,24.1
Czechia,2017,28.34
Czechia,2018,29.92
Czechia,2019,30.25
Czechia,2020,30.04
Czechia,2021,30.73
Czechia,2022,31.03
Czechia,2023,31.34073788115577
Czechia,2024,33.624414255927775
Czechia,2025,35.90809063069978
Czechia,2026,38.191767005471796
Czechia,2027,40.4754433802438
Czechia,2028,42.75911975501581
Czechia,2029,45.04279612978782
Czechia,2030,47.32647250455983
Czechia,2031,49.61014887933184
Czechia,2032,51.893825254103845
Czechia,2033,54.17750162887585
Czechia,2034,56.46117800364786
Czechia,2035,58.74485437841987
Czechia,2036,61.02853075319188
Czechia,2037,63.31220712796389
Czechia,2038,65.5958835027359
Czechia,2039,67.8795598775079
Czechia,2040,70.16323625227992
Czechia,2041,72.44691262705192
Czechia,2042,74.73058900182393
Czechia,2043,77.01426537659594
Czechia,2044,79.29794175136794
Czechia,2045,81.58161812613996
Czechia,2046,83.86529450091197
Czechia,2047,86.14897087568397
Czechia,2048,88.43264725045597
Czechia,2049,90.716323625228
Czechia,2050,93.0
Czechia,2051,93.0
Czechia,2052,93.0
Czechia,2053,93.0
Czechia,2054,93.0
Czechia,2055,93.0
Czechia,2056,93.0
Czechia,2057,93.0
Czechia,2058,93.0
Czechia,2059,93.0
Czechia,2060,93.0
Czechia,2061,93.0
Czechia,2062,93.0
Czechia,2063,93.0
Czechia,2064,93.0
Czechia,2065,93.0
Czechia,2066,93.0
Czechia,2067,93.0
Czechia,2068,93.0
Czechia,2069,93.0
Czechia,2070,93.0
Czechia,2071,93.0
Czechia,2072,93.0
Czechia,2073,93.0
Czechia,2074,93.0
Czechia,2075,93.0
Czechia,2076,93.0
Czechia,2077,93.0
Czechia,2078,93.0
Czechia,2079,93.0
Czechia,2080,93.0
Czechia,2081,93.0
Czechia,2082,93.0
Czechia,2083,93.0
Czechia,2084,93.0
Czechia,2085,93.0
Czechia,2086,93.0
Czechia,2087,93.0
Czechia,2088,93.0
Czechia,2089,93.0
Czechia,2090,93.0
Czechia,2091,93.0
Czechia,2092,93.0
Czechia,2093,93.0
Czechia,2094,93.0
Czechia,2095,93.0
Czechia,2096,93.0
Czechia,2097,93.0
Czechia,2098,93.0
Czechia,2099,93.0
Czechia,2100,93.0
Hungary,1900,
Hungary,1901,
Hungary,1902,
Hungary,1903,
Hungary,1904,
Hungary,1905,
Hungary,1906,
Hungary,1907,
Hungary,1908,
Hungary,1909,
Hungary,1910,
Hungary,1911,
Hungary,1912,
Hungary,1913,
Hungary,1914,
Hungary,1915,
Hungary,1916,
Hungary,1917,
Hungary,1918,
Hungary,1919,
Hungary,1920,
Hungary,1921,
Hungary,1922,
Hungary,1923,
Hungary,1924,
Hungary,1925,
Hungary,1926,
Hungary,1927,
Hungary,1928,
Hungary,1929,
Hungary,1930,
Hungary,1931,
Hungary,1932,
Hungary,1933,
Hungary,1934,
Hungary,1935,
Hungary,1936,
Hungary,1937,
Hungary,1938,
Hungary,1939,
Hungary,1940,
Hungary,1941,
Hungary,1942,
Hungary,1943,
Hungary,1944,
Hungary,1945,
Hungary,1946,
Hungary,1947,
Hungary,1948,
Hungary,1949,
Hungary,1950,
Hungary,1951,
Hungary,1952,
Hungary,1953,
Hungary,1954,
Hungary,1955,
Hungary,1956,
Hungary,1957,
Hungary,1958,
Hungary,1959,
Hungary,1960,
Hungary,1961,
Hungary,1962,
Hungary,1963,
Hungary,1964,
Hungary,1965,0.0
Hungary,1966,0.0
Hungary,1967,0.0
Hungary,1968,0.0
Hungary,1969,0.0
Hungary,1970,0.0
Hungary,1971,0.0
Hungary,1972,0.0
Hungary,1973,0.0
Hungary,1974,0.0
Hungary,1975,0.0
Hungary,1976,0.0
Hungary,1977,0.0
Hungary,1978,0.0
Hungary,1979,0.0
Hungary,1980,0.0
Hungary,1981,0.0
Hungary,1982,0.0
Hungary,1983,2.47
Hungary,1984,3.77
Hungary,1985,6.48
Hungary,1986,7.42
Hungary,1987,10.99
Hungary,1988,13.45
Hungary,1989,13.89
Hungary,1990,13.73
Hungary,1991,13.73
Hungary,1992,13.96
Hungary,1993,13.8
Hungary,1994,14.05
Hungary,1995,14.03
Hungary,1996,14.18
Hungary,1997,13.97
Hungary,1998,13.95
Hungary,1999,14.1
Hungary,2000,14.18
Hungary,2001,14.13
Hungary,2002,13.95
Hungary,2003,11.01
Hungary,2004,11.91
Hungary,2005,13.83
Hungary,2006,13.46
Hungary,2007,14.68
Hungary,2008,14.82
Hungary,2009,15.43
Hungary,2010,15.76
Hungary,2011,15.69
Hungary,2012,15.79
Hungary,2013,15.37
Hungary,2014,15.65
Hungary,2015,15.83
Hungary,2016,16.05
Hungary,2017,16.1
Hungary,2018,15.73
Hungary,2019,16.29
Hungary,2020,16.06
Hungary,2021,15.99
Hungary,2022,15.82
Hungary,2023,15.843229775422019
Hungary,2024,17.034221265221202
Hungary,2025,18.225212755020387
Hungary,2026,19.41620424481957
Hungary,2027,20.607195734618756
Hungary,2028,21.79818722441794
Hungary,2029,22.989178714217125
Hungary,2030,24.180170204016306
Hungary,2031,25.371161693815495
Hungary,2032,26.562153183614676
Hungary,2033,27.753144673413864
Hungary,2034,28.944136163213045
Hungary,2035,30.13512765301223
